,Isolate_1,Isolate_2,Isolate_3,Isolate_4,Colony Count,cfu/ml,value,Day,ID,Qtr,Treatment,Fat,Protein,Lactose,SNF,MUN,SCC,BHB,Acetone,sccact,logscc,subclinical,Maxsq,Minsq,Avgesq,Maxpoly,Minpoly,Avgepoly,cohort,day_within_cohort,merged_ID,bac_type,gram_sp,logcfu,sq_delta,poly_delta
775,Trueperella pyogenes,Staphylococcus chromogenes,Staphylococcus xylosus,,"Colony Count: 7,900 CFU/ml",7900,,410,93287,RR,LT,1.97,2.93,4.25,8.0,10.57601,617,0.45,0.01,617000,19.2349109638115,1,32.3,29.5,31.61,32.3,30.8,31.6,4,10,93287.0LTRR,Environmental,Positive,3.89768206179642,2.799999999999997,2.799999999999997
776,Trueperella pyogenes,Staphylococcus chromogenes,,,"Colony Count: 4,900 CFU/ml",4900,,425,93287,LF,LT,1.52,3.53,4.72,9.11,14.70201,48,0.47,0.05,48000,15.55074678538324,0,33.7,29.6,32.2,34.5,30.2,32.1,4,25,93287.0LTLF,Environmental,Positive,3.6902847025126295,4.100000000000001,4.100000000000001
777,Trueperella pyogenes,Staphylococcus chromogenes,,,"Colony Count: 4,900 CFU/ml",4900,,425,93287,RF,LT,1.53,3.51,4.7,9.06,15.17673,183,0.49,0.04,183000,17.48148412294613,0,33.4,30.5,32.1,33.4,28.8,31.7,4,25,93287.0LTRF,Environmental,Positive,3.6902847025126295,2.8999999999999986,2.8999999999999986
778,Trueperella pyogenes,Staphylococcus chromogenes,,,"Colony Count: 4,900 CFU/ml",4900,,425,93287,RR,LT,1.73,3.3,3.75,7.81,14.35695,3305,0.37,0.02,3305000,21.65621884105714,1,34.6,30.7,32.8,34.6,30.7,32.9,4,25,93287.0LTRR,Environmental,Positive,3.6902847025126295,3.900000000000002,3.900000000000002
779,Staphylococcus sp. Coagulase Negative,Aerococcus viridans,,,"Colony Count: 3,000 colony forming units/mL.",3000,,20,93295,LF,T ,1.43,3.3,3.67,7.73,9.94877,3958,-0.1,-0.04,3958000,21.9163401817096,1,33.3,31.3,32.42,33.3,30.9,32.37,2,0,93295.0T LF,Environmental,Positive,3.477265995424853,1.9999999999999964,1.9999999999999964
780,Staphylococcus sp. Coagulase Negative,Aerococcus viridans,,,"Colony Count: 3,000 colony forming units/mL.",3000,,20,93295,LR,T ,1.6,3.44,4.5,8.8,7.85142,70,0.02,0.0,70000,16.09506730160705,0,33.7,30.8,32.91,33.7,28.2,32.67,2,0,93295.0T LR,Environmental,Positive,3.477265995424853,2.900000000000002,2.900000000000002
781,Staphylococcus sp. Coagulase Negative,Aerococcus viridans,,,"Colony Count: 3,000 colony forming units/mL.",3000,,20,93295,RF,T ,1.67,3.19,3.52,7.47,9.7835,3378,-0.03,-0.05,3378000,21.68773789746347,1,33.7,32.2,33.04,33.7,30.0,32.69,2,0,93295.0T RF,Environmental,Positive,3.477265995424853,1.5,1.5
782,Staphylococcus sp. Coagulase Negative,Aerococcus viridans,,,"Colony Count: 3,000 colony forming units/mL.",3000,,20,93295,RR,T ,1.78,3.41,4.52,8.79,8.0287,10,0.05,0.0,10000,13.28771237954945,0,33.9,29.8,32.74,33.9,26.0,31.99,2,0,93295.0T RR,Environmental,Positive,3.477265995424853,4.099999999999998,4.099999999999998
783,Streptococcus uberis,,,,Colony Count: 400 colony forming units/mL.,400,,225,93295,LF,T ,1.35,3.19,4.6,8.65,4.77301,326,0.57,0.05,326000,18.31451243889317,1,36.3,34.9,36.0,35.8,33.9,35.1,2,25,93295.0T LF,Environmental,Positive,2.603144372620182,1.3999999999999986,1.3999999999999986
784,Streptococcus uberis,,,,Colony Count: 400 colony forming units/mL.,400,,225,93295,LR,T ,1.25,3.09,4.48,8.43,3.97621,164,0.54,0.05,164000,17.32333628928017,0,35.8,34.2,35.4,34.8,33.3,34.2,2,25,93295.0T LR,Environmental,Positive,2.603144372620182,1.5999999999999943,1.5999999999999943
785,Streptococcus uberis,,,,Colony Count: 400 colony forming units/mL.,400,,225,93295,RF,T ,1.28,3.26,4.71,8.86,4.29553,431,0.54,0.05,431000,18.71732834375119,1,36.4,35.4,36.1,36.0,33.9,35.6,2,25,93295.0T RF,Environmental,Positive,2.603144372620182,1.0,1.0
786,Streptococcus uberis,,,,Colony Count: 400 colony forming units/mL.,400,,225,93295,RR,T ,1.73,3.3,2.6,6.56,4.3947,9999,-0.17,-0.08,9999000,23.25335238749349,1,36.1,35.3,35.8,35.3,32.4,34.3,2,25,93295.0T RR,Environmental,Positive,2.603144372620182,0.8000000000000043,0.8000000000000043
787,Staphylococcus haemolyticus,Bacillus sp.,Mixed Bacterial Growth,,Colony Count: 500 CFU/ml,500,,310,93329,LF,C,1.9,2.65,3.9,7.39,16.27899,550,0.38,0.02,550000,19.06907209307411,1,31.0,30.7,30.86,31.7,28.9,30.54,3,10,93329.0CLF,Environmental,Positive,2.699837725867246,0.3000000000000007,0.3000000000000007
788,Staphylococcus haemolyticus,Bacillus sp.,Mixed Bacterial Growth,,Colony Count: 500 CFU/ml,500,,310,93329,LR,C,2.25,2.79,4.56,8.25,15.70466,45,0.59,0.04,45000,15.45763738099176,0,30.1,25.8,28.17,31.8,25.6,30.15,3,10,93329.0CLR,Environmental,Positive,2.699837725867246,4.300000000000001,4.300000000000001
789,Staphylococcus haemolyticus,Bacillus sp.,Mixed Bacterial Growth,,Colony Count: 500 CFU/ml,500,,310,93329,RF,C,2.01,2.74,4.35,7.97,15.55182,62,0.37,0.03,62000,15.91998059504896,0,33.0,32.0,32.58,33.0,30.5,31.84,3,10,93329.0CRF,Environmental,Positive,2.699837725867246,1.0,1.0
790,Staphylococcus haemolyticus,Bacillus sp.,Mixed Bacterial Growth,,Colony Count: 500 CFU/ml,500,,310,93329,RR,C,1.29,2.89,4.67,8.46,14.41941,43,0.38,0.04,43000,15.39204903936418,0,31.7,31.1,31.37,31.9,28.6,30.94,3,10,93329.0CRR,Environmental,Positive,2.699837725867246,0.5999999999999979,0.5999999999999979
791,Staphylococcus chromogenes,Corynebacterium xerosis,,,Colony Count: 700 CFU/ml,700,,325,93329,LF,C,1.4,3.1,4.24,8.16,17.19989,233,-0.07,0.0,233000,17.82997042931637,0,35.0,33.4,34.41,35.1,32.7,34.23,3,25,93329.0CLF,Environmental,Positive,2.8457180179666586,1.6000000000000014,1.6000000000000014
792,Staphylococcus chromogenes,Corynebacterium xerosis,,,Colony Count: 700 CFU/ml,700,,325,93329,LR,C,1.6,3.09,4.49,8.41,15.91542,48,0.01,0.01,48000,15.55074678538324,0,32.8,32.3,32.58,34.7,30.4,33.11,3,25,93329.0CLR,Environmental,Positive,2.8457180179666586,0.5,0.5
793,Staphylococcus chromogenes,Corynebacterium xerosis,,,Colony Count: 700 CFU/ml,700,,325,93329,RF,C,2.01,3.03,4.31,8.17,15.68171,104,-0.02,0.03,104000,16.66622400280318,0,34.8,34.2,34.56,35.2,32.1,33.83,3,25,93329.0CRF,Environmental,Positive,2.8457180179666586,0.5999999999999943,0.5999999999999943
794,Staphylococcus chromogenes,Corynebacterium xerosis,,,Colony Count: 700 CFU/ml,700,,325,93329,RR,C,1.46,3.17,4.6,8.62,15.40869,45,-0.03,0.02,45000,15.45763738099176,0,34.2,33.5,33.92,34.4,32.8,33.73,3,25,93329.0CRR,Environmental,Positive,2.8457180179666586,0.7000000000000028,0.7000000000000028
795,Staphylococcus chromogenes,Staphylococcus hyicus,,,"Colony Count: 8,200 colony forming units/mL.",8200,,110,93774,LF,C,3.41,3.18,4.55,8.59,7.07294,323,0.65,0.08,323000,18.30117463935601,1,35.5,33.7,34.99,35.5,33.9,34.91,1,10,93774.0CLF,Environmental,Positive,3.913866811896239,1.7999999999999972,1.7999999999999972
796,Staphylococcus chromogenes,Staphylococcus hyicus,,,"Colony Count: 8,200 colony forming units/mL.",8200,,110,93774,LR,C,2.1,3.15,4.71,8.75,5.72286,46,0.36,0.05,46000,15.4893462407191,0,36.2,29.9,34.48,35.6,33.9,34.92,1,10,93774.0CLR,Environmental,Positive,3.913866811896239,6.300000000000004,6.300000000000004
797,Staphylococcus chromogenes,Staphylococcus hyicus,,,"Colony Count: 8,200 colony forming units/mL.",8200,,110,93774,RF,C,2.21,3.28,4.48,8.61,6.40657,2629,0.22,0.06,2629000,21.32608271128013,1,35.6,33.9,34.92,35.5,33.1,34.76,1,10,93774.0CRF,Environmental,Positive,3.913866811896239,1.7000000000000028,1.7000000000000028
798,Staphylococcus chromogenes,Staphylococcus hyicus,,,"Colony Count: 8,200 colony forming units/mL.",8200,,110,93774,RR,C,2.27,3.14,4.67,8.69,5.78281,630,0.39,0.06,630000,19.26499230304936,1,35.1,31.7,34.13,34.61,32.1,33.97,1,10,93774.0CRR,Environmental,Positive,3.913866811896239,3.400000000000002,3.400000000000002
799,Staphylococcus chromogenes,Bacillus cereus,,,"Colony Count: 3,300 CFU/ml",3300,,40,93882,LF,LT,2.13,3.24,4.14,8.22,11.16858,147,-0.07,0.02,147000,17.16545662949845,0,34.0,31.3,32.9,34.4,32.1,33.3,4,0,93882.0LTLF,Environmental,Positive,3.5186455243303114,2.6999999999999993,2.6999999999999993
800,Staphylococcus chromogenes,Bacillus cereus,,,"Colony Count: 3,300 CFU/ml",3300,,40,93882,LR,LT,1.56,2.97,4.4,8.25,11.42436,326,-0.06,0.01,326000,18.31451243889317,1,32.8,29.0,32.1,33.1,29.3,32.2,4,0,93882.0LTLR,Environmental,Positive,3.5186455243303114,3.799999999999997,3.799999999999997
801,Staphylococcus chromogenes,Bacillus cereus,,,"Colony Count: 3,300 CFU/ml",3300,,40,93882,RF,LT,1.37,3.19,4.61,8.68,12.47648,694,-0.14,0.02,694000,19.40457613724035,1,34.7,32.3,33.7,34.5,32.3,33.7,4,0,93882.0LTRF,Environmental,Positive,3.5186455243303114,2.4000000000000057,2.4000000000000057
802,Staphylococcus chromogenes,Bacillus cereus,,,"Colony Count: 3,300 CFU/ml",3300,,40,93882,RR,LT,1.4,3.25,4.52,8.65,11.93869,144,-0.18,0.02,144000,17.1357092861044,0,34.0,29.0,33.2,34.0,31.2,33.1,4,0,93882.0LTRR,Environmental,Positive,3.5186455243303114,5.0,5.0
803,Staphylococcus chromogenes,,,,Colony Count: 500 CFU/ml,500,,410,93882,LF,LT,4.18,3.15,4.34,8.32,16.91316,310,0.41,0.04,310000,18.24190868993632,1,35.4,34.9,35.21,35.4,32.6,34.44,4,10,93882.0LTLF,Environmental,Positive,2.699837725867246,0.5,0.5
804,Staphylococcus chromogenes,,,,Colony Count: 500 CFU/ml,500,,410,93882,LR,LT,2.84,3.61,4.75,9.21,16.45938,704,0.11,0.06,704000,19.42521590329939,1,34.0,33.3,33.68,34.2,29.7,33.26,4,10,93882.0LTLR,Environmental,Positive,2.699837725867246,0.7000000000000028,0.7000000000000028
805,Staphylococcus chromogenes,,,,Colony Count: 500 CFU/ml,500,,410,93882,RF,LT,2.62,3.33,3.63,7.71,17.272,3383,-0.18,0.0,3383000,21.68987174645608,1,36.3,35.6,36.04,36.4,33.5,35.28,4,10,93882.0LTRF,Environmental,Positive,2.699837725867246,0.6999999999999957,0.6999999999999957
806,Staphylococcus chromogenes,,,,Colony Count: 500 CFU/ml,500,,410,93882,RR,LT,2.3,3.55,4.98,9.41,18.30428,14,0.15,0.05,14000,13.77313920671969,0,34.3,33.7,34.1,34.3,33.7,34.1,4,10,93882.0LTRR,Environmental,Positive,2.699837725867246,0.5999999999999943,0.5999999999999943
807,Corynebacterium xerosis,Staphylococcus sp. Coagulase Negative,,,Colony Count: 500 CFU/ml,500,,425,93882,LF,LT,3.21,3.23,4.34,8.42,17.93298,210,0.23,0.02,210000,17.68002980232821,0,35.2,32.9,34.2,35.3,32.9,34.2,4,25,93882.0LTLF,Environmental,Positive,2.699837725867246,2.3000000000000043,2.3000000000000043
808,Corynebacterium xerosis,Staphylococcus sp. Coagulase Negative,,,Colony Count: 500 CFU/ml,500,,425,93882,LR,LT,2.58,3.53,4.53,8.91,18.18554,861,0.07,0.04,861000,19.71565371205893,1,35.3,32.7,34.2,35.5,32.7,34.1,4,25,93882.0LTLR,Environmental,Positive,2.699837725867246,2.5999999999999943,2.5999999999999943
809,Corynebacterium xerosis,Staphylococcus sp. Coagulase Negative,,,Colony Count: 500 CFU/ml,500,,425,93882,RF,LT,2.91,3.42,3.47,7.65,17.49327,4236,-0.21,-0.01,4236000,22.01427115865442,1,35.3,33.5,34.5,35.3,32.8,34.2,4,25,93882.0LTRF,Environmental,Positive,2.699837725867246,1.7999999999999972,1.7999999999999972
810,Corynebacterium xerosis,Staphylococcus sp. Coagulase Negative,,,Colony Count: 500 CFU/ml,500,,425,93882,RR,LT,2.34,3.5,4.75,9.12,18.86928,90,0.15,0.03,90000,16.45763738099176,0,35.4,30.1,34.4,35.5,33.9,34.6,4,25,93882.0LTRR,Environmental,Positive,2.699837725867246,5.299999999999997,5.299999999999997
818,Aerococcus viridans,Bacillus sp.,,,Colony Count: 100 CFU/ml,100,,410,93950,LF,LT,2.72,3.95,4.47,9.24,16.59759,26,0.12,0.06,26000,14.66622400280318,0,35.7,35.0,35.43,35.7,32.5,34.79,4,10,93950.0LTLF,Environmental,Positive,2.0043213737826426,0.7000000000000028,0.7000000000000028
819,Aerococcus viridans,Bacillus sp.,,,Colony Count: 100 CFU/ml,100,,410,93950,LR,LT,3.89,3.8,4.66,9.3,16.06043,16,0.51,0.11,16000,13.96578428466209,0,34.6,33.3,34.21,34.6,31.0,33.69,4,10,93950.0LTLR,Environmental,Positive,2.0043213737826426,1.3000000000000043,1.3000000000000043
820,Aerococcus viridans,Bacillus sp.,,,Colony Count: 100 CFU/ml,100,,410,93950,RF,LT,3.1,3.76,3.28,7.74,13.23602,2359,-0.1,-0.04,2359000,21.16974398790155,1,35.5,32.3,34.24,35.5,32.3,34.24,4,10,93950.0LTRF,Environmental,Positive,2.0043213737826426,3.200000000000003,3.200000000000003
821,Aerococcus viridans,Bacillus sp.,,,Colony Count: 100 CFU/ml,100,,410,93950,RR,LT,2.74,3.87,4.49,9.17,14.89636,22,0.15,0.08,22000,14.42521590329939,0,35.2,34.7,34.97,35.2,32.1,33.89,4,10,93950.0LTRR,Environmental,Positive,2.0043213737826426,0.5,0.5
822,Corynebacterium xerosis,Staphylococcus haemolyticus,,,Colony Count: 700 CFU/ml,700,,425,93950,LF,LT,1.66,3.21,4.69,8.78,18.91504,48,-0.02,0.04,48000,15.55074678538324,0,32.0,30.9,31.4,34.0,31.9,33.3,4,25,93950.0LTLF,Environmental,Positive,2.8457180179666586,1.1000000000000014,1.1000000000000014
823,Corynebacterium xerosis,Staphylococcus haemolyticus,,,Colony Count: 700 CFU/ml,700,,425,93950,LR,LT,1.77,3.35,4.62,8.84,18.5593,93,0.1,0.04,93000,16.50494309577012,0,33.4,30.4,32.1,32.9,30.9,31.9,4,25,93950.0LTLR,Environmental,Positive,2.8457180179666586,3.0,3.0
824,Corynebacterium xerosis,Staphylococcus haemolyticus,,,Colony Count: 700 CFU/ml,700,,425,93950,RF,LT,1.79,3.19,4.62,8.7,18.20321,231,0.07,0.04,231000,17.81753332607814,0,34.3,31.1,32.6,34.3,31.1,32.6,4,25,93950.0LTRF,Environmental,Positive,2.8457180179666586,3.1999999999999957,3.1999999999999957
825,Corynebacterium xerosis,Staphylococcus haemolyticus,,,Colony Count: 700 CFU/ml,700,,425,93950,RR,LT,1.97,3.29,4.6,8.76,17.66407,31,0.0,0.03,31000,14.91998059504896,0,33.4,31.9,32.7,33.5,31.1,32.7,4,25,93950.0LTRR,Environmental,Positive,2.8457180179666586,1.5,1.5
826,Staphylococcus chromogenes,,Bacillus sp.,,"Colony Count: 1,900 colony forming units/mL.",1900,,20,93957,LF,T ,1.35,3.66,4.94,9.49,13.12856,1207,0.06,0.04,1207000,20.20299424541711,1,34.5,31.8,33.88,34.5,30.4,33.16,2,0,93957.0T LF,Environmental,Positive,3.278982116865443,2.6999999999999993,2.6999999999999993
827,Staphylococcus chromogenes,,Bacillus sp.,,"Colony Count: 1,900 colony forming units/mL.",1900,,20,93957,LR,T ,1.69,3.66,5.05,9.6,12.42523,5,0.16,0.04,5000,12.28771237954945,0,33.3,32.6,32.98,33.8,30.6,32.69,2,0,93957.0T LR,Environmental,Positive,3.278982116865443,0.6999999999999957,0.6999999999999957
828,Staphylococcus chromogenes,,Bacillus sp.,,"Colony Count: 1,900 colony forming units/mL.",1900,,20,93957,RF,T ,1.64,3.68,5.1,9.69,13.17585,11,0.18,0.05,11000,13.42521590329939,0,33.6,29.0,32.61,33.9,28.2,32.55,2,0,93957.0T RF,Environmental,Positive,3.278982116865443,4.600000000000001,4.600000000000001
829,Staphylococcus chromogenes,,Bacillus sp.,,"Colony Count: 1,900 colony forming units/mL.",1900,,20,93957,RR,T ,2.18,3.55,4.95,9.4,12.07267,13,0.28,0.04,13000,13.66622400280318,0,33.1,32.2,32.67,33.2,30.9,32.48,2,0,93957.0T RR,Environmental,Positive,3.278982116865443,0.8999999999999986,0.8999999999999986
830,Staphylococcus chromogenes,Staphylococcus auricularis,,,"Colony Count: 1,200 colony forming units/mL.",1200,,225,93957,LF,T ,1.69,3.29,4.86,9.03,6.81134,268,0.6,0.05,268000,18.03187347511986,1,34.4,32.6,33.7,35.7,33.3,34.6,2,25,93957.0T LF,Environmental,Positive,3.079543007402906,1.7999999999999972,1.7999999999999972
831,Staphylococcus chromogenes,Staphylococcus auricularis,,,"Colony Count: 1,200 colony forming units/mL.",1200,,225,93957,LR,T ,1.34,3.3,4.82,9.01,6.70826,46,0.48,0.04,46000,15.4893462407191,0,36.2,30.7,34.8,35.1,29.3,33.9,2,25,93957.0T LR,Environmental,Positive,3.079543007402906,5.5000000000000036,5.5000000000000036
832,Staphylococcus chromogenes,Staphylococcus auricularis,,,"Colony Count: 1,200 colony forming units/mL.",1200,,225,93957,RF,T ,1.43,3.32,4.92,9.14,6.81291,15,0.59,0.06,15000,13.87267488027061,0,33.4,32.0,32.9,35.5,32.8,34.4,2,25,93957.0T RF,Environmental,Positive,3.079543007402906,1.3999999999999986,1.3999999999999986
833,Staphylococcus chromogenes,Staphylococcus auricularis,,,"Colony Count: 1,200 colony forming units/mL.",1200,,225,93957,RR,T ,0.89,3.23,4.72,8.83,5.63179,23,0.43,0.04,23000,14.4893462407191,0,35.5,33.9,35.1,34.2,28.3,32.7,2,25,93957.0T RR,Environmental,Positive,3.079543007402906,1.6000000000000014,1.6000000000000014
834,Staphylococcus hyicus,Staphylococcus chromogenes,Staphylococcus haemolyticus,,"Colony Count: 2,600 CFU/ml",2600,,310,94393,LF,LT,2.31,3.55,3.41,7.71,12.43375,1377,-0.28,-0.04,1377000,20.39309712879705,1,35.0,34.6,34.82,35.3,31.3,34.2,3,10,94393.0LTLF,Environmental,Positive,3.4151403521958725,0.3999999999999986,0.3999999999999986
835,Staphylococcus hyicus,Staphylococcus chromogenes,Staphylococcus haemolyticus,,"Colony Count: 2,600 CFU/ml",2600,,310,94393,LR,LT,2.07,3.42,4.46,8.75,12.42264,1059,-0.06,0.05,1059000,20.01427115865442,1,33.1,32.6,32.81,34.6,26.5,32.69,3,10,94393.0LTLR,Environmental,Positive,3.4151403521958725,0.5,0.5
836,Staphylococcus hyicus,Staphylococcus chromogenes,Staphylococcus haemolyticus,,"Colony Count: 2,600 CFU/ml",2600,,310,94393,RF,LT,1.32,3.54,4.47,8.87,12.32867,231,-0.35,0.03,231000,17.81753332607814,0,35.1,34.5,34.82,35.2,30.4,33.83,3,10,94393.0LTRF,Environmental,Positive,3.4151403521958725,0.6000000000000014,0.6000000000000014
837,Staphylococcus hyicus,Staphylococcus chromogenes,Staphylococcus haemolyticus,,"Colony Count: 2,600 CFU/ml",2600,,310,94393,RR,LT,1.49,3.48,4.68,9.04,13.32767,215,-0.15,0.03,215000,17.71397713425155,0,33.0,32.4,32.72,33.7,30.9,32.56,3,10,94393.0LTRR,Environmental,Positive,3.4151403521958725,0.6000000000000014,0.6000000000000014
838,Staphylococcus chromogenes,Aerococcus viridans,Mixed Bacterial Growth,,"Colony Count: > 10,000 colony forming units/mL.",10000,,325,94393,LF,LT,2.12,3.47,4.27,8.53,13.10684,2929,0.14,0.03,2929000,21.48197676254145,1,36.1,35.2,35.79,36.3,31.9,35.25,3,25,94393.0LTLF,Environmental,Positive,4.000043427276863,0.8999999999999986,0.8999999999999986
839,Staphylococcus chromogenes,Aerococcus viridans,Mixed Bacterial Growth,,"Colony Count: > 10,000 colony forming units/mL.",10000,,325,94393,LR,LT,1.5,3.46,1.94,5.96,16.36751,3499,-0.7,-0.18,3499000,21.73851123390194,1,33.9,33.4,33.57,34.5,29.7,33.06,3,25,94393.0LTLR,Environmental,Positive,4.000043427276863,0.5,0.5
840,Staphylococcus chromogenes,Aerococcus viridans,Mixed Bacterial Growth,,"Colony Count: > 10,000 colony forming units/mL.",10000,,325,94393,RF,LT,1.65,3.21,2.7,6.56,17.15838,9999,-0.35,-0.07,9999000,23.25335238749349,1,36.7,35.8,36.38,37.0,32.3,35.83,3,25,94393.0LTRF,Environmental,Positive,4.000043427276863,0.9000000000000057,0.9000000000000057
841,Staphylococcus chromogenes,Aerococcus viridans,Mixed Bacterial Growth,,"Colony Count: > 10,000 colony forming units/mL.",10000,,325,94393,RR,LT,2.09,3.48,4.71,9.05,13.48561,201,0.12,0.05,201000,17.61683597584102,0,34.4,33.7,34.02,34.7,28.2,33.11,3,25,94393.0LTRR,Environmental,Positive,4.000043427276863,0.6999999999999957,0.6999999999999957
842,Streptococcus dysgalactiae,,,,"Colony Count: > 10,000 colony forming units/mL.",10000,,40,94447,LF,LT,1.29,2.26,2.8,5.81,11.15268,3584,0.07,-0.03,3584000,21.77313920671969,1,32.2,29.5,30.6,31.8,25.8,29.9,4,0,94447.0LTLF,Environmental,Positive,4.000043427276863,2.700000000000003,2.700000000000003
843,Streptococcus dysgalactiae,,,,"Colony Count: > 10,000 colony forming units/mL.",10000,,40,94447,LR,LT,0.99,2.8,4.02,7.67,13.03275,110,0.05,0.01,110000,16.74714399818675,0,32.3,27.9,31.0,32.3,29.8,31.4,4,0,94447.0LTLR,Environmental,Positive,4.000043427276863,4.399999999999999,4.399999999999999
844,Streptococcus dysgalactiae,,,,"Colony Count: > 10,000 colony forming units/mL.",10000,,40,94447,RR,LT,1.07,2.52,3.37,6.69,11.43366,1353,-0.06,0.01,1353000,20.36773040863863,1,32.5,29.2,31.4,32.5,30.2,31.7,4,0,94447.0LTRR,Environmental,Positive,4.000043427276863,3.3000000000000007,3.3000000000000007
845,Staphylococcus haemolyticus,,,,Colony Count: 100 CFU/ml,100,,410,94447,LF,LT,1.23,3.48,4.66,8.98,15.80459,8,0.05,0.02,8000,12.96578428466209,0,33.1,31.1,32.67,33.1,30.1,31.85,4,10,94447.0LTLF,Environmental,Positive,2.0043213737826426,2.0,2.0
846,Staphylococcus haemolyticus,,,,Colony Count: 100 CFU/ml,100,,410,94447,LR,LT,1.37,3.28,3.67,7.69,14.73393,2742,-0.15,0.0,2742000,21.38679714044131,1,33.4,32.4,32.98,33.4,20.1,32.14,4,10,94447.0LTLR,Environmental,Positive,2.0043213737826426,1.0,1.0
847,Staphylococcus haemolyticus,,,,Colony Count: 100 CFU/ml,100,,410,94447,RF,LT,0.9,3.44,4.21,8.45,15.80141,1181,-0.16,0.02,1181000,20.17157753405925,1,32.8,31.6,32.3,32.8,30.2,31.82,4,10,94447.0LTRF,Environmental,Positive,2.0043213737826426,1.1999999999999957,1.1999999999999957
848,Staphylococcus haemolyticus,,,,Colony Count: 100 CFU/ml,100,,410,94447,RR,LT,1.75,3.61,3.59,7.93,13.5607,1967,-0.35,0.0,1967000,20.90756552694062,1,32.7,31.3,32.37,33.0,30.4,31.83,4,10,94447.0LTRR,Environmental,Positive,2.0043213737826426,1.4000000000000021,1.4000000000000021
849,Staphylococcus aureus,Streptococcus equisimilis,Streptococcus sp. Alpha-Hemolytic,,Colony Count: 8000 CFU/ml,8000,,425,94447,LF,LT,1.67,3.38,4.59,8.83,24.94769,9,0.37,0.05,9000,13.1357092861044,0,32.8,29.3,31.7,32.8,30.0,31.9,4,25,94447.0LTLF,Contagious,Positive,3.9031442704095385,3.4999999999999964,3.4999999999999964
850,Staphylococcus aureus,Streptococcus equisimilis,Streptococcus sp. Alpha-Hemolytic,,Colony Count: 8000 CFU/ml,8000,,425,94447,LR,LT,2.18,3.24,3.98,8.01,24.25962,826,0.35,0.04,826000,19.65578225608153,1,33.8,31.1,32.8,33.9,31.3,32.7,4,25,94447.0LTLR,Contagious,Positive,3.9031442704095385,2.6999999999999957,2.6999999999999957
851,Staphylococcus aureus,Streptococcus equisimilis,Streptococcus sp. Alpha-Hemolytic,,Colony Count: 8000 CFU/ml,8000,,425,94447,RF,LT,1.3,3.41,3.97,8.17,25.52581,3472,0.16,0.04,3472000,21.72733551710657,1,34.1,31.6,33.4,34.1,31.9,33.4,4,25,94447.0LTRF,Contagious,Positive,3.9031442704095385,2.5,2.5
852,Staphylococcus aureus,Streptococcus equisimilis,Streptococcus sp. Alpha-Hemolytic,,Colony Count: 8000 CFU/ml,8000,,425,94447,RR,LT,1.77,3.24,2.89,6.82,24.11153,5516,-0.12,-0.01,5516000,22.39519102617607,1,33.6,31.9,32.6,33.4,32.0,32.6,4,25,94447.0LTRR,Contagious,Positive,3.9031442704095385,1.7000000000000028,1.7000000000000028
